date_time,ambulance_dispatches,patient_count,dispatch_time,response_time
2025-01-12 14:30:00,4,4,39.93,402.44
2025-01-12 15:00:00,3,3,43.09,421.65
2025-01-12 15:30:00,3,3,41.75,410.92
2025-01-12 16:00:00,5,6,54.1,420.38
2025-01-12 16:30:00,2,2,38.81,422.47
2025-01-12 17:00:00,1,1,39.46,416.11
2025-01-12 17:30:00,2,2,44.03,443.04
2025-01-12 18:00:00,3,3,40.63,399.87
2025-01-12 18:30:00,2,2,47.37,435.55
2025-01-12 19:00:00,3,3,52.37,366.23
2025-01-12 19:30:00,1,1,45.29,526.95
2025-01-12 20:00:00,1,1,41.61,392.98
2025-01-12 20:30:00,2,2,41.48,508.76
2025-01-12 21:00:00,3,3,32.57,503.61
2025-01-12 21:30:00,1,1,42.08,430.83
2025-01-12 22:00:00,2,2,35.46,378.22
2025-01-12 22:30:00,1,1,40.77,515.9
2025-01-12 23:00:00,1,1,30.5,439.59
2025-01-12 23:30:00,1,1,32.61,432.38
2025-01-13 00:00:00,2,2,40.29,421.02
2025-01-13 00:30:00,3,3,42.6,450.95
2025-01-13 01:00:00,1,1,39.19,409.42
2025-01-13 01:30:00,1,1,47.68,370.06
2025-01-13 02:00:00,3,3,36.77,439.99
2025-01-13 02:30:00,3,3,49.79,462.22
2025-01-13 03:00:00,4,5,46.31,462.31
2025-01-13 03:30:00,3,3,45.31,401.16
2025-01-13 04:00:00,4,4,41.41,463.27
2025-01-13 04:30:00,5,5,43.82,497.57
2025-01-13 05:00:00,7,8,41.74,497.35
2025-01-13 05:30:00,4,4,52.99,485.74
2025-01-13 06:00:00,5,5,46.71,432.98
2025-01-13 06:30:00,2,2,42.88,380.37
2025-01-13 07:00:00,5,5,38.82,373.38
2025-01-13 07:30:00,4,4,49.77,408.23
2025-01-13 08:00:00,8,10,46.57,513.34
2025-01-13 08:30:00,5,5,45.15,406.19
2025-01-13 09:00:00,6,6,46.91,505.62
2025-01-13 09:30:00,8,8,40.16,428.38
2025-01-13 10:00:00,4,4,42.18,482.73
2025-01-13 10:30:00,5,5,42.15,523.41
2025-01-13 11:00:00,5,5,45.52,527.93
2025-01-13 11:30:00,4,5,45.21,413.49
2025-01-13 12:00:00,8,10,41.84,465.48
2025-01-13 12:30:00,7,8,45.29,422.01
2025-01-13 13:00:00,9,9,48.79,480.07
2025-01-13 13:30:00,9,9,45.51,555.91
2025-01-13 14:00:00,9,10,47.14,439.18
2025-01-13 14:30:00,3,3,45.4,433.26
2025-01-13 15:00:00,3,3,41.93,418.03
2025-01-13 15:30:00,7,8,52.48,403.94
2025-01-13 16:00:00,6,6,47.01,437.46
2025-01-13 16:30:00,3,3,48.09,414.32
2025-01-13 17:00:00,3,3,50.76,515.77
2025-01-13 17:30:00,5,6,48.64,427.93
2025-01-13 18:00:00,5,5,50.14,495.34
2025-01-13 18:30:00,6,6,45.67,435.59
2025-01-13 19:00:00,4,4,31.62,470.72
2025-01-13 19:30:00,4,4,44.92,448.11
2025-01-13 20:00:00,5,5,46.81,472.53
2025-01-13 20:30:00,3,3,44.93,423.93
2025-01-13 21:00:00,4,4,38.96,497.41
2025-01-13 21:30:00,5,6,46.15,514.11
2025-01-13 22:00:00,2,2,52.3,510.55
2025-01-13 22:30:00,3,3,40.85,340.57
2025-01-13 23:00:00,3,3,52.5,537.27
2025-01-13 23:30:00,2,2,39.04,405.12
2025-01-14 00:00:00,2,2,43.49,359.2
2025-01-14 00:30:00,3,3,40.83,340.32
2025-01-14 01:00:00,3,3,47.15,376.36
2025-01-14 01:30:00,5,5,35.88,369.3
2025-01-14 02:00:00,2,2,43.02,404.78
2025-01-14 02:30:00,3,3,38.58,446.9
2025-01-14 03:00:00,2,2,40.19,404.41
2025-01-14 03:30:00,4,4,44.98,376.95
2025-01-14 04:00:00,5,5,52.79,419.3
2025-01-14 04:30:00,4,4,45.76,507.09
2025-01-14 05:00:00,3,3,41.66,461.03
2025-01-14 05:30:00,4,4,44.83,462.58
2025-01-14 06:00:00,3,3,36.96,397.03
2025-01-14 06:30:00,4,4,45.88,517.81
2025-01-14 07:00:00,6,6,46.69,490.88
2025-01-14 07:30:00,7,8,50.17,419.81
2025-01-14 08:00:00,6,7,47.88,520.79
2025-01-14 08:30:00,6,7,41.02,514.27
2025-01-14 09:00:00,8,8,43.8,447.66
2025-01-14 09:30:00,3,3,46.35,400.28
2025-01-14 10:00:00,7,8,54.75,402.72
2025-01-14 10:30:00,4,4,43.97,426.64
2025-01-14 11:00:00,8,10,40.27,473.86
2025-01-14 11:30:00,8,9,36.83,516.22
2025-01-14 12:00:00,6,6,46.19,480.73
2025-01-14 12:30:00,3,3,45.29,470.57
2025-01-14 13:00:00,7,7,45.28,427.12
2025-01-14 13:30:00,5,6,44.61,403.99
2025-01-14 14:00:00,6,6,42.56,563.45
2025-01-14 14:30:00,5,5,47.06,503.4
2025-01-14 15:00:00,7,8,51.64,459.09
2025-01-14 15:30:00,5,6,51.84,433.59
2025-01-14 16:00:00,5,5,54.59,498.68
2025-01-14 16:30:00,3,3,48.45,465.6
2025-01-14 17:00:00,3,3,48.12,437.12
2025-01-14 17:30:00,4,5,44.02,395.96
2025-01-14 18:00:00,2,2,44.43,423.0
2025-01-14 18:30:00,2,2,40.03,372.13
2025-01-14 19:00:00,4,4,51.41,483.21
2025-01-14 19:30:00,4,4,39.58,474.96
2025-01-14 20:00:00,2,2,51.69,379.49
2025-01-14 20:30:00,3,3,47.82,410.93
2025-01-14 21:00:00,4,4,45.72,434.56
2025-01-14 21:30:00,3,3,47.53,507.95
2025-01-14 22:00:00,4,5,41.0,448.28
2025-01-14 22:30:00,2,2,44.48,434.77
2025-01-14 23:00:00,5,5,42.17,468.27
2025-01-14 23:30:00,3,3,38.92,368.71
2025-01-15 00:00:00,1,1,35.2,422.09
2025-01-15 00:30:00,1,1,39.69,464.96
2025-01-15 01:00:00,1,1,39.81,511.36
2025-01-15 01:30:00,1,1,35.74,394.39
2025-01-15 02:00:00,1,1,47.52,404.89
2025-01-15 02:30:00,1,1,39.51,430.72
2025-01-15 03:00:00,1,1,46.21,528.85
2025-01-15 03:30:00,1,1,36.12,361.75
2025-01-15 04:00:00,1,1,38.46,411.92
2025-01-15 04:30:00,1,1,48.08,321.93
2025-01-15 05:00:00,1,1,38.65,405.89
2025-01-15 05:30:00,2,2,51.75,475.18
2025-01-15 06:00:00,3,3,34.08,397.81
2025-01-15 06:30:00,2,2,37.54,444.56
2025-01-15 07:00:00,2,2,38.56,427.59
2025-01-15 07:30:00,3,3,49.78,394.08
2025-01-15 08:00:00,1,1,54.36,505.12
2025-01-15 08:30:00,2,2,43.11,406.13
2025-01-15 09:00:00,1,1,39.86,451.1
2025-01-15 09:30:00,3,3,45.03,436.95
2025-01-15 10:00:00,2,2,45.68,421.76
2025-01-15 10:30:00,3,3,55.84,448.35
2025-01-15 11:00:00,4,4,40.4,356.39
2025-01-15 11:30:00,3,3,48.32,468.03
2025-01-15 12:00:00,4,4,46.76,509.68
2025-01-15 12:30:00,3,3,47.18,401.85
2025-01-15 13:00:00,2,2,41.76,354.27
2025-01-15 13:30:00,2,2,45.53,379.68
2025-01-15 14:00:00,3,3,42.84,404.99
2025-01-15 14:30:00,1,1,48.52,534.96
2025-01-15 15:00:00,3,3,35.23,418.55
2025-01-15 15:30:00,2,2,42.88,423.92
2025-01-15 16:00:00,1,1,41.05,379.66
2025-01-15 16:30:00,2,2,44.82,400.19
2025-01-15 17:00:00,3,3,35.42,394.99
2025-01-15 17:30:00,1,1,43.4,485.64
2025-01-15 18:00:00,1,1,46.69,382.22
2025-01-15 18:30:00,2,2,41.0,512.62
2025-01-15 19:00:00,2,2,42.53,472.36
2025-01-15 19:30:00,1,1,39.16,463.27
2025-01-15 20:00:00,2,2,39.01,442.73
2025-01-15 20:30:00,1,1,46.76,457.69
2025-01-15 21:00:00,1,1,34.58,385.74
2025-01-15 21:30:00,1,1,45.22,441.48
2025-01-15 22:00:00,1,1,39.52,458.45
2025-01-15 22:30:00,1,1,43.48,393.12
2025-01-15 23:00:00,1,1,35.62,363.61
2025-01-15 23:30:00,1,1,42.86,451.0
2025-01-16 00:00:00,1,1,38.29,372.95
2025-01-16 00:30:00,1,1,45.87,331.41
2025-01-16 01:00:00,1,1,37.73,402.79
2025-01-16 01:30:00,1,1,49.86,407.98
2025-01-16 02:00:00,1,1,32.37,355.4
2025-01-16 02:30:00,1,1,37.49,319.25
2025-01-16 03:00:00,1,1,36.85,401.49
2025-01-16 03:30:00,1,1,43.18,382.92
2025-01-16 04:00:00,1,1,49.99,442.11
2025-01-16 04:30:00,1,1,36.36,410.51
2025-01-16 05:00:00,2,2,43.99,383.06
2025-01-16 05:30:00,2,2,39.2,370.94
2025-01-16 06:00:00,1,1,43.91,446.78
2025-01-16 06:30:00,1,1,38.15,423.42
2025-01-16 07:00:00,1,1,41.44,416.55
2025-01-16 07:30:00,2,2,41.18,445.56
2025-01-16 08:00:00,2,2,50.3,498.02
2025-01-16 08:30:00,3,3,47.54,454.27
2025-01-16 09:00:00,3,3,44.67,353.5
2025-01-16 09:30:00,3,3,44.55,421.64
2025-01-16 10:00:00,2,2,45.01,399.95
2025-01-16 10:30:00,2,2,40.45,431.05
2025-01-16 11:00:00,4,4,47.96,402.74
2025-01-16 11:30:00,3,3,46.46,424.94
2025-01-16 12:00:00,2,2,47.18,432.81
2025-01-16 12:30:00,2,2,39.81,458.18
2025-01-16 13:00:00,5,5,31.35,425.93
2025-01-16 13:30:00,3,3,44.91,361.18
2025-01-16 14:00:00,3,3,47.17,463.23
2025-01-16 14:30:00,5,5,45.0,415.77
2025-01-16 15:00:00,4,4,36.95,389.55
2025-01-16 15:30:00,3,3,38.43,351.76
2025-01-16 16:00:00,3,3,38.79,506.02
2025-01-16 16:30:00,2,2,33.91,375.17
2025-01-16 17:00:00,2,2,34.21,326.05
2025-01-16 17:30:00,3,3,36.95,409.79
2025-01-16 18:00:00,1,1,42.56,450.36
2025-01-16 18:30:00,1,1,38.69,369.35
2025-01-16 19:00:00,1,1,50.65,426.1
2025-01-16 19:30:00,1,1,34.94,378.06
2025-01-16 20:00:00,1,1,52.04,449.46
2025-01-16 20:30:00,1,1,31.19,485.37
2025-01-16 21:00:00,1,1,35.3,478.42
2025-01-16 21:30:00,1,1,35.72,451.85
2025-01-16 22:00:00,1,1,36.89,425.9
2025-01-16 22:30:00,1,1,40.59,401.25
2025-01-16 23:00:00,1,1,40.94,407.66
2025-01-16 23:30:00,1,1,42.98,390.72
2025-01-17 00:00:00,1,1,43.61,411.14
2025-01-17 00:30:00,1,1,40.67,389.89
2025-01-17 01:00:00,1,1,47.25,483.83
2025-01-17 01:30:00,1,1,40.01,447.8
2025-01-17 02:00:00,1,1,43.76,474.03
2025-01-17 02:30:00,1,1,41.09,463.41
2025-01-17 03:00:00,1,1,36.91,360.5
2025-01-17 03:30:00,1,1,43.72,430.52
2025-01-17 04:00:00,1,1,40.9,317.3
2025-01-17 04:30:00,1,1,44.22,512.52
2025-01-17 05:00:00,1,1,42.09,466.58
2025-01-17 05:30:00,2,2,51.91,382.25
2025-01-17 06:00:00,1,1,50.02,392.95
2025-01-17 06:30:00,1,1,40.26,443.59
2025-01-17 07:00:00,2,2,53.01,348.64
2025-01-17 07:30:00,2,2,47.43,451.66
2025-01-17 08:00:00,2,2,46.94,379.68
2025-01-17 08:30:00,1,1,40.67,438.88
2025-01-17 09:00:00,2,2,46.29,356.33
2025-01-17 09:30:00,4,4,44.39,406.34
2025-01-17 10:00:00,2,2,42.55,321.74
2025-01-17 10:30:00,2,2,35.02,411.01
2025-01-17 11:00:00,4,4,47.62,451.42
2025-01-17 11:30:00,2,2,43.27,454.95
2025-01-17 12:00:00,3,3,39.23,409.51
2025-01-17 12:30:00,2,2,36.52,456.15
2025-01-17 13:00:00,5,5,44.99,374.06
2025-01-17 13:30:00,5,5,48.21,376.35
2025-01-17 14:00:00,4,4,36.61,431.91
2025-01-17 14:30:00,4,4,47.69,479.02
2025-01-17 15:00:00,3,3,44.54,388.49
2025-01-17 15:30:00,2,2,30.62,327.57
2025-01-17 16:00:00,2,2,41.05,384.6
2025-01-17 16:30:00,3,3,40.45,459.49
2025-01-17 17:00:00,2,2,48.93,441.08
2025-01-17 17:30:00,2,2,40.83,372.82
2025-01-17 18:00:00,2,2,36.37,495.7
2025-01-17 18:30:00,1,1,38.7,465.52
2025-01-17 19:00:00,2,2,40.18,395.95
2025-01-17 19:30:00,1,1,35.09,456.25
2025-01-17 20:00:00,1,1,41.82,470.61
2025-01-17 20:30:00,2,2,40.55,404.28
2025-01-17 21:00:00,1,1,39.89,415.66
2025-01-17 21:30:00,1,1,47.07,465.0
2025-01-17 22:00:00,1,1,39.8,470.96
2025-01-17 22:30:00,1,1,42.72,337.48
2025-01-17 23:00:00,1,1,46.15,425.22
2025-01-17 23:30:00,1,1,38.17,369.63
2025-01-18 00:00:00,1,1,40.8,378.63
2025-01-18 00:30:00,1,1,35.39,439.04
2025-01-18 01:00:00,1,1,39.33,398.46
2025-01-18 01:30:00,1,1,38.36,380.33
2025-01-18 02:00:00,2,2,48.83,411.62
2025-01-18 02:30:00,1,1,45.56,477.55
2025-01-18 03:00:00,2,2,45.84,401.31
2025-01-18 03:30:00,2,2,36.68,436.71
2025-01-18 04:00:00,2,2,41.67,416.18
2025-01-18 04:30:00,1,1,40.03,420.44
2025-01-18 05:00:00,2,2,34.42,403.72
2025-01-18 05:30:00,1,1,43.69,412.87
2025-01-18 06:00:00,4,4,51.86,396.12
2025-01-18 06:30:00,3,3,40.16,418.94
2025-01-18 07:00:00,1,1,44.18,489.7
2025-01-18 07:30:00,4,4,47.0,500.06
2025-01-18 08:00:00,2,2,48.8,478.01
2025-01-18 08:30:00,4,4,45.91,492.12
2025-01-18 09:00:00,3,3,43.21,472.26
2025-01-18 09:30:00,3,3,45.98,438.31
2025-01-18 10:00:00,5,5,42.79,498.36
2025-01-18 10:30:00,5,5,54.15,456.12
2025-01-18 11:00:00,6,7,45.11,504.45
2025-01-18 11:30:00,5,5,54.33,502.61
2025-01-18 12:00:00,5,6,51.46,468.29
2025-01-18 12:30:00,4,4,56.28,359.98
2025-01-18 13:00:00,5,5,44.98,395.77
2025-01-18 13:30:00,4,4,45.23,412.89
2025-01-18 14:00:00,4,4,45.46,465.89
2025-01-18 14:30:00,2,2,41.44,439.29
2025-01-18 15:00:00,7,8,39.74,433.2
2025-01-18 15:30:00,2,2,40.01,421.67
2025-01-18 16:00:00,3,3,46.7,391.16
2025-01-18 16:30:00,2,2,47.52,505.16
2025-01-18 17:00:00,3,3,40.85,493.41
2025-01-18 17:30:00,2,2,37.91,476.48
2025-01-18 18:00:00,3,3,47.02,508.63
2025-01-18 18:30:00,3,3,44.24,455.17
2025-01-18 19:00:00,3,3,46.99,393.0
2025-01-18 19:30:00,2,2,38.24,440.47
2025-01-18 20:00:00,2,2,42.69,404.11
2025-01-18 20:30:00,1,1,36.99,459.98
2025-01-18 21:00:00,2,2,40.69,343.02
2025-01-18 21:30:00,1,1,39.53,420.91
2025-01-18 22:00:00,1,1,44.62,387.73
2025-01-18 22:30:00,1,1,54.34,425.99
2025-01-18 23:00:00,1,1,44.33,481.31
2025-01-18 23:30:00,1,1,46.72,415.05
2025-01-19 00:00:00,1,1,37.88,458.52
2025-01-19 00:30:00,2,2,33.97,459.88
2025-01-19 01:00:00,2,2,47.55,443.25
2025-01-19 01:30:00,1,1,44.68,378.63
2025-01-19 02:00:00,2,2,41.12,498.18
2025-01-19 02:30:00,2,2,47.49,376.35
2025-01-19 03:00:00,1,1,31.97,344.02
2025-01-19 03:30:00,2,2,34.37,399.79
2025-01-19 04:00:00,2,2,44.31,400.42
2025-01-19 04:30:00,3,3,41.68,451.8
2025-01-19 05:00:00,1,1,39.83,412.91
2025-01-19 05:30:00,4,5,46.41,422.44
2025-01-19 06:00:00,3,3,43.32,408.65
2025-01-19 06:30:00,2,2,36.2,468.37
2025-01-19 07:00:00,3,3,36.73,489.37
2025-01-19 07:30:00,3,3,38.97,444.98
2025-01-19 08:00:00,5,5,55.42,501.84
2025-01-19 08:30:00,5,6,50.61,361.19
2025-01-19 09:00:00,3,3,49.55,424.0
2025-01-19 09:30:00,2,2,46.48,507.39
2025-01-19 10:00:00,2,2,41.34,397.18
2025-01-19 10:30:00,3,3,43.51,402.68
2025-01-19 11:00:00,4,5,52.97,452.5
2025-01-19 11:30:00,2,2,44.28,571.57
2025-01-19 12:00:00,4,4,45.74,374.42
2025-01-19 12:30:00,3,3,43.2,479.82
2025-01-19 13:00:00,5,5,45.08,414.54
2025-01-19 13:30:00,4,5,43.74,510.58
2025-01-19 14:00:00,2,2,43.87,422.64
2025-01-19 14:30:00,4,5,41.93,466.51
2025-01-19 15:00:00,2,2,43.87,379.51
2025-01-19 15:30:00,3,3,37.06,546.12
2025-01-19 16:00:00,5,5,49.66,375.92
2025-01-19 16:30:00,3,3,51.93,453.24
2025-01-19 17:00:00,2,2,44.26,383.14
2025-01-19 17:30:00,5,5,44.05,336.53
2025-01-19 18:00:00,5,6,41.01,485.13
2025-01-19 18:30:00,2,2,41.51,413.86
2025-01-19 19:00:00,2,2,46.32,484.13
2025-01-19 19:30:00,1,1,42.94,452.41
2025-01-19 20:00:00,2,2,42.44,399.9
2025-01-19 20:30:00,2,2,42.86,491.63
2025-01-19 21:00:00,2,2,42.92,402.51
2025-01-19 21:30:00,1,1,46.04,367.56
2025-01-19 22:00:00,1,1,43.59,410.65
2025-01-19 22:30:00,1,1,42.38,461.49
2025-01-19 23:00:00,1,1,46.54,418.21
2025-01-19 23:30:00,1,1,34.91,313.98
2025-01-20 00:00:00,1,1,44.95,436.98
2025-01-20 00:30:00,1,1,37.68,472.54
2025-01-20 01:00:00,1,1,35.42,429.48
2025-01-20 01:30:00,1,1,39.8,411.09
2025-01-20 02:00:00,1,1,40.57,359.59
2025-01-20 02:30:00,1,1,47.97,423.28
2025-01-20 03:00:00,1,1,44.18,382.58
2025-01-20 03:30:00,1,1,45.33,435.78
2025-01-20 04:00:00,1,1,32.86,390.95
2025-01-20 04:30:00,1,1,37.7,433.53
2025-01-20 05:00:00,1,1,46.59,430.82
2025-01-20 05:30:00,1,1,47.82,435.23
2025-01-20 06:00:00,2,2,45.34,372.37
2025-01-20 06:30:00,1,1,42.3,349.76
2025-01-20 07:00:00,2,2,43.28,548.77
2025-01-20 07:30:00,2,2,44.25,467.55
2025-01-20 08:00:00,2,2,39.5,523.69
2025-01-20 08:30:00,2,2,41.94,472.86
2025-01-20 09:00:00,2,2,42.74,431.57
2025-01-20 09:30:00,4,4,49.89,435.28
2025-01-20 10:00:00,4,4,38.86,374.36
2025-01-20 10:30:00,3,3,48.78,285.96
2025-01-20 11:00:00,4,4,43.44,499.86
2025-01-20 11:30:00,2,2,42.05,403.31
2025-01-20 12:00:00,2,2,44.25,441.14
2025-01-20 12:30:00,2,2,40.59,431.51
2025-01-20 13:00:00,4,4,51.05,347.94
2025-01-20 13:30:00,5,5,42.36,391.16
2025-01-20 14:00:00,3,3,50.05,413.03
2025-01-20 14:30:00,4,4,38.99,526.73
2025-01-20 15:00:00,4,4,38.89,402.75
2025-01-20 15:30:00,2,2,35.1,404.22
2025-01-20 16:00:00,3,3,38.28,497.7
2025-01-20 16:30:00,1,1,39.94,475.65
2025-01-20 17:00:00,2,2,46.78,491.07
2025-01-20 17:30:00,2,2,32.69,435.62
2025-01-20 18:00:00,1,1,44.73,402.92
2025-01-20 18:30:00,2,2,36.38,406.36
2025-01-20 19:00:00,2,2,41.01,378.14
2025-01-20 19:30:00,1,1,36.23,439.69
2025-01-20 20:00:00,1,1,42.59,370.36
2025-01-20 20:30:00,2,2,37.38,374.58
2025-01-20 21:00:00,1,1,47.74,397.37
2025-01-20 21:30:00,1,1,40.49,423.73
2025-01-20 22:00:00,1,1,46.39,411.45
2025-01-20 22:30:00,1,1,29.07,425.42
2025-01-20 23:00:00,1,1,41.38,452.08
2025-01-20 23:30:00,1,1,44.91,422.59
2025-01-21 00:00:00,1,1,36.96,391.19
2025-01-21 00:30:00,1,1,39.52,401.81
2025-01-21 01:00:00,1,1,37.16,378.65
2025-01-21 01:30:00,1,1,39.93,477.27
2025-01-21 02:00:00,1,1,49.9,414.6
2025-01-21 02:30:00,1,1,48.84,409.76
2025-01-21 03:00:00,1,1,45.86,338.05
2025-01-21 03:30:00,1,1,46.25,326.04
2025-01-21 04:00:00,2,2,43.23,381.22
2025-01-21 04:30:00,1,1,42.06,355.66
2025-01-21 05:00:00,2,2,43.05,424.83
2025-01-21 05:30:00,1,1,40.04,444.37
2025-01-21 06:00:00,1,1,41.51,338.33
2025-01-21 06:30:00,1,1,47.06,464.96
2025-01-21 07:00:00,1,1,42.57,354.45
2025-01-21 07:30:00,3,3,54.08,402.68
2025-01-21 08:00:00,1,1,45.67,427.7
2025-01-21 08:30:00,2,2,45.55,313.96
2025-01-21 09:00:00,3,3,41.77,405.92
2025-01-21 09:30:00,4,4,39.93,474.35
2025-01-21 10:00:00,2,2,36.98,382.86
2025-01-21 10:30:00,2,2,31.97,420.53
2025-01-21 11:00:00,2,2,44.06,460.49
2025-01-21 11:30:00,2,2,42.06,513.46
2025-01-21 12:00:00,5,5,41.91,383.59
2025-01-21 12:30:00,2,2,43.08,446.48
2025-01-21 13:00:00,2,2,46.58,428.98
2025-01-21 13:30:00,2,2,37.76,517.6
2025-01-21 14:00:00,2,2,49.57,468.83
2025-01-21 14:30:00,3,3,40.66,437.78
2025-01-21 15:00:00,4,4,43.39,482.76
2025-01-21 15:30:00,3,3,35.5,460.28
2025-01-21 16:00:00,2,2,42.46,514.53
2025-01-21 16:30:00,3,3,49.52,487.01
2025-01-21 17:00:00,1,1,45.21,486.74
2025-01-21 17:30:00,1,1,37.96,333.26
2025-01-21 18:00:00,2,2,50.18,438.79
2025-01-21 18:30:00,1,1,48.2,454.36
2025-01-21 19:00:00,1,1,35.11,512.35
2025-01-21 19:30:00,2,2,37.54,413.4
2025-01-21 20:00:00,1,1,38.05,474.33
2025-01-21 20:30:00,1,1,39.86,409.12
2025-01-21 21:00:00,1,1,34.06,536.27
2025-01-21 21:30:00,1,1,39.44,485.57
2025-01-21 22:00:00,1,1,37.51,436.5
2025-01-21 22:30:00,1,1,47.56,507.69
2025-01-21 23:00:00,1,1,48.38,365.74
2025-01-21 23:30:00,1,1,42.64,467.43
2025-01-22 00:00:00,1,1,34.96,447.71
2025-01-22 00:30:00,1,1,36.04,370.79
2025-01-22 01:00:00,1,1,51.98,434.68
2025-01-22 01:30:00,1,1,48.89,478.2
2025-01-22 02:00:00,1,1,33.3,338.09
2025-01-22 02:30:00,1,1,35.96,430.09
2025-01-22 03:00:00,1,1,44.05,448.77
2025-01-22 03:30:00,1,1,37.33,431.98
2025-01-22 04:00:00,1,1,44.42,403.24
2025-01-22 04:30:00,1,1,36.54,423.43
2025-01-22 05:00:00,1,1,42.39,455.76
2025-01-22 05:30:00,2,2,42.95,441.96
2025-01-22 06:00:00,1,1,44.89,392.68
2025-01-22 06:30:00,1,1,45.06,397.25
2025-01-22 07:00:00,2,2,37.37,413.88
2025-01-22 07:30:00,2,2,41.02,385.54
2025-01-22 08:00:00,3,3,41.96,447.65
2025-01-22 08:30:00,3,3,39.72,487.16
2025-01-22 09:00:00,3,3,37.21,483.99
2025-01-22 09:30:00,2,2,45.55,446.2
2025-01-22 10:00:00,2,2,44.83,379.48
2025-01-22 10:30:00,3,3,38.64,419.18
2025-01-22 11:00:00,2,2,49.72,448.41
2025-01-22 11:30:00,3,3,48.31,395.93
2025-01-22 12:00:00,4,4,43.02,388.23
2025-01-22 12:30:00,3,3,46.27,446.4
2025-01-22 13:00:00,4,4,49.85,402.78
2025-01-22 13:30:00,2,2,40.42,452.81
2025-01-22 14:00:00,2,2,38.71,447.44
2025-01-22 14:30:00,1,1,50.11,489.03
2025-01-22 15:00:00,3,3,43.29,397.38
2025-01-22 15:30:00,4,5,40.88,303.11
2025-01-22 16:00:00,4,4,47.43,433.25
2025-01-22 16:30:00,4,4,44.24,421.1
2025-01-22 17:00:00,2,2,44.85,365.08
2025-01-22 17:30:00,2,2,41.11,391.11
2025-01-22 18:00:00,1,1,35.51,500.65
2025-01-22 18:30:00,1,1,43.62,439.28
2025-01-22 19:00:00,1,1,35.06,376.6
2025-01-22 19:30:00,1,1,39.12,437.4
2025-01-22 20:00:00,1,1,32.58,433.14
2025-01-22 20:30:00,1,1,28.45,387.14
2025-01-22 21:00:00,1,1,44.34,378.03
2025-01-22 21:30:00,1,1,45.02,366.55
2025-01-22 22:00:00,1,1,47.41,385.56
2025-01-22 22:30:00,1,1,52.21,495.2
2025-01-22 23:00:00,1,1,36.84,438.23
2025-01-22 23:30:00,1,1,43.25,428.85
2025-01-23 00:00:00,1,1,45.11,412.88
2025-01-23 00:30:00,1,1,41.86,360.86
2025-01-23 01:00:00,1,1,43.94,480.95
2025-01-23 01:30:00,1,1,42.98,447.65
2025-01-23 02:00:00,1,1,36.69,526.78
2025-01-23 02:30:00,1,1,33.62,412.13
2025-01-23 03:00:00,1,1,42.14,346.4
2025-01-23 03:30:00,1,1,43.57,363.47
2025-01-23 04:00:00,1,1,35.38,371.15
2025-01-23 04:30:00,1,1,56.28,361.48
2025-01-23 05:00:00,1,1,33.64,402.66
2025-01-23 05:30:00,1,1,43.33,299.71
2025-01-23 06:00:00,2,2,37.92,385.06
2025-01-23 06:30:00,1,1,43.78,408.32
2025-01-23 07:00:00,2,2,39.75,351.86
2025-01-23 07:30:00,2,2,46.2,436.96
2025-01-23 08:00:00,1,1,45.19,407.12
2025-01-23 08:30:00,1,1,45.73,437.94
2025-01-23 09:00:00,3,3,39.35,463.83
2025-01-23 09:30:00,3,3,40.88,492.22
2025-01-23 10:00:00,3,3,35.97,423.99
2025-01-23 10:30:00,3,3,38.98,357.08
2025-01-23 11:00:00,5,5,46.73,411.22
2025-01-23 11:30:00,2,2,43.54,436.51
2025-01-23 12:00:00,2,2,48.31,542.36
2025-01-23 12:30:00,4,4,42.46,415.78
2025-01-23 13:00:00,4,5,40.66,561.03
2025-01-23 13:30:00,4,4,49.33,404.45
2025-01-23 14:00:00,2,2,37.04,414.43
2025-01-23 14:30:00,3,3,48.29,401.39
2025-01-23 15:00:00,1,1,48.33,429.88
2025-01-23 15:30:00,2,2,38.01,475.5
2025-01-23 16:00:00,2,2,41.37,484.37
2025-01-23 16:30:00,3,3,42.89,415.07
2025-01-23 17:00:00,3,3,49.05,489.85
2025-01-23 17:30:00,1,1,49.34,437.51
2025-01-23 18:00:00,1,1,46.49,402.74
2025-01-23 18:30:00,2,2,43.03,470.47
2025-01-23 19:00:00,1,1,40.76,399.4
2025-01-23 19:30:00,2,2,49.33,487.99
2025-01-23 20:00:00,1,1,50.69,325.85
2025-01-23 20:30:00,1,1,43.51,436.75
2025-01-23 21:00:00,1,1,37.44,384.46
2025-01-23 21:30:00,1,1,44.11,432.13
2025-01-23 22:00:00,1,1,48.06,410.06
2025-01-23 22:30:00,1,1,35.84,388.83
2025-01-23 23:00:00,1,1,48.69,398.76
2025-01-23 23:30:00,1,1,30.13,437.18
2025-01-24 00:00:00,1,1,39.39,453.76
2025-01-24 00:30:00,1,1,41.85,361.05
2025-01-24 01:00:00,1,1,43.32,430.2
2025-01-24 01:30:00,1,1,40.03,325.36
2025-01-24 02:00:00,1,1,27.87,367.94
2025-01-24 02:30:00,1,1,33.46,395.34
2025-01-24 03:00:00,1,1,44.47,433.77
2025-01-24 03:30:00,1,1,41.6,517.83
2025-01-24 04:00:00,1,1,38.87,401.52
2025-01-24 04:30:00,1,1,34.0,365.05
2025-01-24 05:00:00,1,1,43.78,391.01
